image channels: 3
Y: 100
X 100
Pixel value: 
[0 , 0][116 134 225],
[77 , 57][88 72 157],
[77 , 58][99 93 176],
[77 , 59][111 110 192],
[77 , 60][114 117 199],
[77 , 61][110 123 202],
[77 , 62][108 129 207],
[77 , 63][106 129 207],
[77 , 64][111 132 210],
[77 , 65][116 133 210],
[77 , 66][119 135 205],
[77 , 67][121 136 208],
[77 , 68][121 138 207],
[77 , 69][121 140 203],
[77 , 70][121 140 203],
[77 , 71][121 140 203],
[77 , 72][126 141 199],
[77 , 73][126 141 198],
[77 , 74][124 137 197],
[77 , 75][110 109 190],
[77 , 76][90 88 171],
[77 , 77][99 97 179],
[77 , 78][114 116 188],
[77 , 79][120 124 191],
[77 , 80][121 124 192],
[77 , 81][116 123 195],
[77 , 82][114 123 196],
[77 , 83][114 123 196],
[77 , 84][114 125 194],
[77 , 85][113 126 192],
[77 , 86][111 123 189],
[77 , 87][114 122 189],
[77 , 88][122 125 193],
[77 , 89][122 126 194],
[77 , 90][92 90 162],
[77 , 91][61 45 130],
[77 , 92][64 50 134],
[77 , 93][80 69 150],
[77 , 94][80 76 151],
[77 , 95][85 81 156],
[77 , 96][91 86 161],
[77 , 97][96 87 157],
[77 , 98][92 82 151],
[77 , 99][87 77 146],


[78 , 0][114 141 218],
[78 , 1][106 131 213],
[78 , 2][105 127 216],
[78 , 3][103 126 218],
[78 , 4][103 125 220],
[78 , 5][103 122 225],
[78 , 6][109 126 227],
[78 , 7][111 127 227],
[78 , 8][106 123 222],
[78 , 9][102 117 220],
[78 , 10][101 116 222],
[78 , 11][100 114 220],
[78 , 12][100 114 220],
[78 , 13][101 114 220],
[78 , 14][101 114 220],
[78 , 15][101 114 220],
[78 , 16][102 115 221],
[78 , 17][101 114 220],
[78 , 18][100 113 220],
[78 , 19][96 112 220],
[78 , 20][96 111 218],
[78 , 21][123 136 235],
[78 , 22][186 196 237],
[78 , 23][197 213 228],
[78 , 24][196 209 230],
[78 , 25][185 195 224],
[78 , 26][187 197 226],
[78 , 27][187 197 226],
[78 , 28][191 193 226],
[78 , 29][185 190 229],
[78 , 30][151 165 211],
[78 , 31][112 127 195],
[78 , 32][125 137 208],
[78 , 33][146 154 217],
[78 , 34][197 201 248],
[78 , 35][129 126 173],
[78 , 36][45 16 77],
[78 , 37][68 21 94],
[78 , 38][67 26 102],
[78 , 39][70 31 106],
[78 , 40][69 30 105],
[78 , 41][66 27 102],
[78 , 42][65 26 101],
[78 , 43][61 22 97],
[78 , 44][60 21 96],
[78 , 45][62 23 98],
[78 , 46][65 26 101],
[78 , 47][65 23 99],
[78 , 48][66 25 100],
[78 , 49][66 24 99],
[78 , 50][61 17 89],
[78 , 51][63 24 96],
[78 , 52][70 37 108],
[78 , 53][78 59 133],
[78 , 54][107 92 167],
[78 , 55][121 105 180],
[78 , 56][113 114 190],
[78 , 57][109 118 194],
[78 , 58][113 124 199],
[78 , 59][114 127 202],
[78 , 60][115 129 204],
[78 , 61][117 134 209],
[78 , 62][122 137 212],
[78 , 63][128 138 213],
[78 , 64][125 134 209],
[78 , 65][124 133 207],
[78 , 66][122 133 205],
[78 , 67][123 133 205],
[78 , 68][123 134 204],
[78 , 69][123 137 201],
[78 , 70][122 136 201],
[78 , 71][122 136 201],
[78 , 72][129 137 196],
[78 , 73][128 136 194],
[78 , 74][127 134 193],
[78 , 75][119 118 186],
[78 , 76][98 94 170],
[78 , 77][97 91 174],
[78 , 78][112 109 182],
[78 , 79][122 121 189],
[78 , 80][124 122 191],
[78 , 81][119 122 191],
[78 , 82][117 122 191],
[78 , 83][117 122 191],
[78 , 84][115 120 188],
[78 , 85][113 118 186],
[78 , 86][116 122 189],
[78 , 87][117 123 187],
[78 , 88][119 124 186],
[78 , 89][123 129 189],
[78 , 90][103 103 169],
[78 , 91][67 48 130],
[78 , 92][62 36 118],
[78 , 93][84 55 136],
[78 , 94][86 64 142],
[78 , 95][88 73 150],
[78 , 96][92 82 157],
[78 , 97][102 91 157],
[78 , 98][101 94 163],
[78 , 99][90 87 162],


[79 , 0][153 192 249],
[79 , 1][140 176 241],
[79 , 2][111 143 218],
[79 , 3][98 125 208],
[79 , 4][100 124 215],
[79 , 5][101 122 223],
[79 , 6][106 122 224],
[79 , 7][108 123 223],
[79 , 8][103 118 217],
[79 , 9][99 113 216],
[79 , 10][99 112 218],
[79 , 11][100 113 219],
[79 , 12][101 114 220],
[79 , 13][101 114 220],
[79 , 14][101 114 220],
[79 , 15][101 114 220],
[79 , 16][101 114 220],
[79 , 17][101 114 220],
[79 , 18][100 113 219],
[79 , 19][99 111 217],
[79 , 20][96 109 216],
[79 , 21][105 117 220],
[79 , 22][185 192 236],
[79 , 23][209 225 235],
[79 , 24][193 207 227],
[79 , 25][189 200 227],
[79 , 26][195 206 233],
[79 , 27][196 208 234],
[79 , 28][201 208 237],
[79 , 29][201 207 243],
[79 , 30][179 187 232],
[79 , 31][178 188 234],
[79 , 32][180 185 228],
[79 , 33][150 148 186],
[79 , 34][79 69 113],
[79 , 35][40 15 73],
[79 , 36][63 21 90],
[79 , 37][70 26 101],
[79 , 38][65 27 102],
[79 , 39][67 28 103],
[79 , 40][60 21 96],
[79 , 41][57 18 93],
[79 , 42][59 20 95],
[79 , 43][58 19 94],
[79 , 44][64 25 100],
[79 , 45][64 25 100],
[79 , 46][61 21 96],
[79 , 47][65 17 93],
[79 , 48][74 25 101],
[79 , 49][90 44 120],
[79 , 50][87 70 143],
[79 , 51][101 95 167],
[79 , 52][113 116 186],
[79 , 53][119 121 194],
[79 , 54][117 117 192],
[79 , 55][117 117 192],
[79 , 56][116 124 197],
[79 , 57][121 131 203],
[79 , 58][131 139 212],
[79 , 59][134 146 218],
[79 , 60][124 140 211],
[79 , 61][121 136 207],
[79 , 62][122 134 206],
[79 , 63][124 132 205],
[79 , 64][123 131 204],
[79 , 65][122 131 204],
[79 , 66][122 131 204],
[79 , 67][123 132 205],
[79 , 68][123 133 204],
[79 , 69][122 134 200],
[79 , 70][122 134 201],
[79 , 71][124 135 201],
[79 , 72][130 136 196],
[79 , 73][129 135 193],
[79 , 74][128 133 192],
[79 , 75][123 122 186],
[79 , 76][102 97 170],
[79 , 77][93 84 167],
[79 , 78][107 102 176],
[79 , 79][120 117 186],
[79 , 80][123 118 187],
[79 , 81][119 120 189],
[79 , 82][118 121 189],
[79 , 83][117 120 187],
[79 , 84][114 117 185],
[79 , 85][113 116 184],
[79 , 86][118 120 188],
[79 , 87][118 122 185],
[79 , 88][117 123 182],
[79 , 89][119 126 184],
[79 , 90][111 112 174],
[79 , 91][76 57 130],
[79 , 92][51 23 97],
[79 , 93][70 35 112],
[79 , 94][80 52 130],
[79 , 95][84 64 142],
[79 , 96][92 81 156],
[79 , 97][103 94 169],
[79 , 98][99 95 178],
[79 , 99][93 95 185],


[80 , 0][158 213 249],
[80 , 1][159 210 254],
[80 , 2][145 193 246],
[80 , 3][130 163 234],
[80 , 4][108 133 216],
[80 , 5][98 121 213],
[80 , 6][102 118 218],
[80 , 7][104 119 219],
[80 , 8][101 117 216],
[80 , 9][99 113 216],
[80 , 10][98 111 217],
[80 , 11][98 111 217],
[80 , 12][100 113 219],
[80 , 13][101 114 220],
[80 , 14][101 114 220],
[80 , 15][101 114 220],
[80 , 16][101 114 220],
[80 , 17][101 114 220],
[80 , 18][102 115 221],
[80 , 19][104 117 223],
[80 , 20][101 115 222],
[80 , 21][108 121 225],
[80 , 22][185 195 238],
[80 , 23][221 239 248],
[80 , 24][208 223 243],
[80 , 25][208 220 247],
[80 , 26][211 223 250],
[80 , 27][213 225 251],
[80 , 28][205 226 252],
[80 , 29][196 209 244],
[80 , 30][157 156 202],
[80 , 31][111 95 141],
[80 , 32][79 52 103],
[80 , 33][47 6 71],
[80 , 34][52 7 74],
[80 , 35][67 23 92],
[80 , 36][69 22 102],
[80 , 37][64 21 101],
[80 , 38][61 22 97],
[80 , 39][59 20 95],
[80 , 40][59 20 95],
[80 , 41][61 22 97],
[80 , 42][62 23 98],
[80 , 43][60 21 96],
[80 , 44][57 17 92],
[80 , 45][60 19 94],
[80 , 46][82 44 118],
[80 , 47][96 74 146],
[80 , 48][118 98 169],
[80 , 49][130 110 182],
[80 , 50][124 115 196],
[80 , 51][120 119 200],
[80 , 52][111 121 200],
[80 , 53][114 124 199],
[80 , 54][124 133 206],
[80 , 55][128 137 210],
[80 , 56][128 137 210],
[80 , 57][128 137 210],
[80 , 58][127 136 209],
[80 , 59][124 136 209],
[80 , 60][121 137 209],
[80 , 61][118 134 205],
[80 , 62][119 131 203],
[80 , 63][120 129 202],
[80 , 64][120 129 202],
[80 , 65][120 129 202],
[80 , 66][120 129 202],
[80 , 67][120 129 202],
[80 , 68][120 130 201],
[80 , 69][120 132 198],
[80 , 70][121 133 200],
[80 , 71][124 135 201],
[80 , 72][130 136 196],
[80 , 73][129 135 193],
[80 , 74][128 133 192],
[80 , 75][131 130 195],
[80 , 76][107 102 176],
[80 , 77][88 80 163],
[80 , 78][98 94 168],
[80 , 79][116 113 182],
[80 , 80][121 117 186],
[80 , 81][119 120 188],
[80 , 82][118 121 189],
[80 , 83][112 115 183],
[80 , 84][109 112 180],
[80 , 85][111 114 182],
[80 , 86][112 115 183],
[80 , 87][112 117 180],
[80 , 88][112 118 176],
[80 , 89][116 123 182],
[80 , 90][119 121 181],
[80 , 91][87 71 134],
[80 , 92][44 19 83],
[80 , 93][48 16 85],
[80 , 94][67 38 118],
[80 , 95][88 67 144],
[80 , 96][100 89 165],
[80 , 97][95 88 181],
[80 , 98][88 88 189],
[80 , 99][92 97 206],


[81 , 0][159 212 254],
[81 , 1][157 217 255],
[81 , 2][146 217 249],
[81 , 3][155 210 252],
[81 , 4][148 191 250],
[81 , 5][120 160 232],
[81 , 6][93 122 211],
[81 , 7][90 111 208],
[81 , 8][102 113 218],
[81 , 9][102 112 218],
[81 , 10][98 112 214],
[81 , 11][98 112 214],
[81 , 12][99 113 217],
[81 , 13][101 114 220],
[81 , 14][103 116 222],
[81 , 15][103 116 222],
[81 , 16][101 114 220],
[81 , 17][101 114 220],
[81 , 18][101 114 218],
[81 , 19][107 120 221],
[81 , 20][118 127 233],
[81 , 21][98 100 208],
[81 , 22][87 65 132],
[81 , 23][142 125 164],
[81 , 24][191 181 206],
[81 , 25][186 182 220],
[81 , 26][167 164 205],
[81 , 27][130 127 167],
[81 , 28][102 83 136],
[81 , 29][75 46 105],
[81 , 30][55 21 84],
[81 , 31][42 6 70],
[81 , 32][53 14 81],
[81 , 33][64 21 94],
[81 , 34][64 21 91],
[81 , 35][63 23 91],
[81 , 36][61 21 92],
[81 , 37][50 18 91],
[81 , 38][52 23 97],
[81 , 39][64 22 97],
[81 , 40][73 25 101],
[81 , 41][66 23 98],
[81 , 42][56 20 94],
[81 , 43][65 36 111],
[81 , 44][80 59 135],
[81 , 45][107 92 167],
[81 , 46][123 114 188],
[81 , 47][115 116 189],
[81 , 48][114 115 187],
[81 , 49][111 113 186],
[81 , 50][114 120 196],
[81 , 51][122 130 206],
[81 , 52][123 133 209],
[81 , 53][126 137 210],
[81 , 54][127 137 210],
[81 , 55][124 134 207],
[81 , 56][123 132 205],
[81 , 57][123 132 205],
[81 , 58][123 132 205],
[81 , 59][123 132 205],
[81 , 60][122 132 205],
[81 , 61][119 129 202],
[81 , 62][119 129 202],
[81 , 63][120 129 202],
[81 , 64][120 129 202],
[81 , 65][121 129 201],
[81 , 66][123 128 197],
[81 , 67][122 127 196],
[81 , 68][122 127 196],
[81 , 69][123 128 196],
[81 , 70][124 129 198],
[81 , 71][126 131 199],
[81 , 72][129 135 194],
[81 , 73][128 134 193],
[81 , 74][127 133 192],
[81 , 75][131 132 192],
[81 , 76][114 111 179],
[81 , 77][85 80 158],
[81 , 78][93 84 162],
[81 , 79][112 103 174],
[81 , 80][118 112 176],
[81 , 81][119 119 180],
[81 , 82][119 120 181],
[81 , 83][116 117 178],
[81 , 84][109 111 174],
[81 , 85][107 110 175],
[81 , 86][105 108 172],
[81 , 87][106 107 173],
[81 , 88][110 109 177],
[81 , 89][117 116 185],
[81 , 90][125 129 198],
[81 , 91][97 103 172],
[81 , 92][57 36 109],
[81 , 93][59 22 100],
[81 , 94][62 41 125],
[81 , 95][70 64 151],
[81 , 96][93 78 173],
[81 , 97][93 86 182],
[81 , 98][83 83 186],
[81 , 99][83 89 199],


[82 , 0][112 141 205],
[82 , 1][134 174 229],
[82 , 2][159 212 254],
[82 , 3][162 221 250],
[82 , 4][159 216 249],
[82 , 5][154 209 248],
[82 , 6][134 180 243],
[82 , 7][109 143 221],
[82 , 8][97 119 207],
[82 , 9][98 112 209],
[82 , 10][97 113 213],
[82 , 11][98 113 213],
[82 , 12][99 113 216],
[82 , 13][101 114 220],
[82 , 14][103 116 222],
[82 , 15][103 116 222],
[82 , 16][101 114 220],
[82 , 17][105 118 223],
[82 , 18][108 124 232],
[82 , 19][107 121 233],
[82 , 20][90 81 177],
[82 , 21][58 25 107],
[82 , 22][61 7 81],
[82 , 23][62 11 70],
[82 , 24][69 25 69],
[82 , 25][59 21 76],
[82 , 26][57 19 76],
[82 , 27][55 17 74],
[82 , 28][58 14 80],
[82 , 29][58 12 81],
[82 , 30][66 21 89],
[82 , 31][67 29 96],
[82 , 32][61 26 92],
[82 , 33][62 27 92],
[82 , 34][58 23 88],
[82 , 35][59 23 89],
[82 , 36][64 29 93],
[82 , 37][69 30 100],
[82 , 38][68 20 97],
[82 , 39][75 20 96],
[82 , 40][80 26 103],
[82 , 41][80 47 120],
[82 , 42][100 76 148],
[82 , 43][120 105 178],
[82 , 44][127 118 194],
[82 , 45][119 119 193],
[82 , 46][108 116 189],
[82 , 47][113 119 193],
[82 , 48][124 129 203],
[82 , 49][132 137 211],
[82 , 50][125 141 212],
[82 , 51][124 140 212],
[82 , 52][121 137 208],
[82 , 53][125 136 208],
[82 , 54][125 134 207],
[82 , 55][123 131 205],
[82 , 56][123 132 205],
[82 , 57][123 132 205],
[82 , 58][123 132 205],
[82 , 59][123 132 205],
[82 , 60][123 132 205],
[82 , 61][120 129 202],
[82 , 62][120 129 202],
[82 , 63][120 129 202],
[82 , 64][120 129 202],
[82 , 65][121 128 200],
[82 , 66][124 127 195],
[82 , 67][125 127 195],
[82 , 68][125 127 195],
[82 , 69][124 127 195],
[82 , 70][126 128 197],
[82 , 71][127 130 198],
[82 , 72][126 132 191],
[82 , 73][127 133 192],
[82 , 74][127 132 191],
[82 , 75][127 128 187],
[82 , 76][121 119 185],
[82 , 77][89 84 159],
[82 , 78][87 75 155],
[82 , 79][106 95 166],
[82 , 80][116 108 170],
[82 , 81][116 113 175],
[82 , 82][115 113 178],
[82 , 83][113 112 175],
[82 , 84][107 103 170],
[82 , 85][105 98 169],
[82 , 86][106 99 170],
[82 , 87][102 102 176],
[82 , 88][103 110 187],
[82 , 89][117 122 199],
[82 , 90][126 136 212],
[82 , 91][105 129 200],
[82 , 92][109 139 208],
[82 , 93][130 156 225],
[82 , 94][121 144 218],
[82 , 95][107 140 220],
[82 , 96][87 94 187],
[82 , 97][87 79 174],
[82 , 98][82 81 183],
[82 , 99][83 89 197],


[83 , 0][81 72 161],
[83 , 1][81 82 162],
[83 , 2][118 131 199],
[83 , 3][144 191 241],
[83 , 4][159 216 255],
[83 , 5][162 219 252],
[83 , 6][153 215 250],
[83 , 7][150 206 251],
[83 , 8][137 179 235],
[83 , 9][114 137 220],
[83 , 10][97 110 214],
[83 , 11][96 110 211],
[83 , 12][99 114 217],
[83 , 13][100 114 221],
[83 , 14][102 115 221],
[83 , 15][104 117 223],
[83 , 16][106 120 226],
[83 , 17][112 128 236],
[83 , 18][94 105 210],
[83 , 19][62 49 140],
[83 , 20][45 13 93],
[83 , 21][64 14 84],
[83 , 22][71 23 90],
[83 , 23][70 22 89],
[83 , 24][66 19 86],
[83 , 25][67 22 89],
[83 , 26][69 23 90],
[83 , 27][71 26 92],
[83 , 28][69 25 92],
[83 , 29][68 25 92],
[83 , 30][69 25 92],
[83 , 31][61 23 90],
[83 , 32][61 25 91],
[83 , 33][63 28 94],
[83 , 34][61 26 92],
[83 , 35][62 26 92],
[83 , 36][63 27 92],
[83 , 37][69 26 97],
[83 , 38][72 26 102],
[83 , 39][88 52 126],
[83 , 40][109 83 156],
[83 , 41][118 105 175],
[83 , 42][117 115 183],
[83 , 43][112 114 184],
[83 , 44][120 119 194],
[83 , 45][122 131 204],
[83 , 46][123 140 211],
[83 , 47][125 140 212],
[83 , 48][126 142 214],
[83 , 49][126 141 213],
[83 , 50][122 137 209],
[83 , 51][122 137 209],
[83 , 52][122 137 209],
[83 , 53][123 133 206],
[83 , 54][122 131 204],
[83 , 55][120 129 202],
[83 , 56][120 129 202],
[83 , 57][120 129 202],
[83 , 58][120 129 202],
[83 , 59][120 129 203],
[83 , 60][120 129 203],
[83 , 61][120 129 202],
[83 , 62][120 129 202],
[83 , 63][120 129 202],
[83 , 64][117 127 200],
[83 , 65][119 126 198],
[83 , 66][124 127 195],
[83 , 67][124 127 195],
[83 , 68][124 127 195],
[83 , 69][124 127 195],
[83 , 70][125 127 196],
[83 , 71][125 128 196],
[83 , 72][124 130 190],
[83 , 73][123 129 188],
[83 , 74][122 128 187],
[83 , 75][125 126 185],
[83 , 76][120 118 184],
[83 , 77][94 90 166],
[83 , 78][81 70 149],
[83 , 79][97 86 156],
[83 , 80][114 104 165],
[83 , 81][113 107 175],
[83 , 82][111 105 179],
[83 , 83][108 100 174],
[83 , 84][96 99 176],
[83 , 85][93 107 187],
[83 , 86][106 119 197],
[83 , 87][106 123 205],
[83 , 88][93 115 199],
[83 , 89][98 120 204],
[83 , 90][91 118 197],
[83 , 91][101 143 210],
[83 , 92][124 182 246],
[83 , 93][123 185 246],
[83 , 94][144 200 254],
[83 , 95][135 189 249],
[83 , 96][84 96 179],
[83 , 97][76 69 162],
[83 , 98][82 82 183],
[83 , 99][94 100 209],


[84 , 0][97 81 179],
[84 , 1][91 79 173],
[84 , 2][80 75 163],
[84 , 3][84 93 182],
[84 , 4][120 148 221],
[84 , 5][156 204 252],
[84 , 6][162 226 254],
[84 , 7][164 226 253],
[84 , 8][167 221 247],
[84 , 9][162 200 250],
[84 , 10][130 155 241],
[84 , 11][96 118 215],
[84 , 12][96 108 208],
[84 , 13][109 112 218],
[84 , 14][108 117 229],
[84 , 15][112 125 232],
[84 , 16][116 122 229],
[84 , 17][81 79 177],
[84 , 18][38 21 104],
[84 , 19][51 11 81],
[84 , 20][58 17 92],
[84 , 21][62 21 99],
[84 , 22][64 30 100],
[84 , 23][62 27 99],
[84 , 24][60 24 99],
[84 , 25][62 26 99],
[84 , 26][65 28 100],
[84 , 27][61 25 98],
[84 , 28][64 25 96],
[84 , 29][67 25 96],
[84 , 30][64 23 94],
[84 , 31][54 20 85],
[84 , 32][62 28 92],
[84 , 33][70 33 98],
[84 , 34][69 22 90],
[84 , 35][62 15 84],
[84 , 36][66 32 98],
[84 , 37][92 71 141],
[84 , 38][117 104 178],
[84 , 39][122 118 190],
[84 , 40][111 110 181],
[84 , 41][108 106 175],
[84 , 42][110 114 182],
[84 , 43][124 132 199],
[84 , 44][133 142 211],
[84 , 45][134 146 215],
[84 , 46][128 145 214],
[84 , 47][122 140 211],
[84 , 48][120 138 209],
[84 , 49][119 137 208],
[84 , 50][120 135 207],
[84 , 51][119 134 206],
[84 , 52][118 133 205],
[84 , 53][121 131 204],
[84 , 54][121 130 203],
[84 , 55][120 129 202],
[84 , 56][123 129 202],
[84 , 57][124 129 202],
[84 , 58][122 127 200],
[84 , 59][122 127 200],
[84 , 60][122 128 199],
[84 , 61][124 130 200],
[84 , 62][123 129 200],
[84 , 63][122 128 199],
[84 , 64][121 127 198],
[84 , 65][121 127 196],
[84 , 66][123 126 194],
[84 , 67][121 124 192],
[84 , 68][122 125 193],
[84 , 69][124 127 195],
[84 , 70][122 125 194],
[84 , 71][121 124 191],
[84 , 72][123 126 186],
[84 , 73][120 124 183],
[84 , 74][118 121 181],
[84 , 75][123 120 180],
[84 , 76][122 117 181],
[84 , 77][101 94 162],
[84 , 78][81 69 151],
[84 , 79][87 81 162],
[84 , 80][92 97 171],
[84 , 81][98 102 184],
[84 , 82][95 101 184],
[84 , 83][101 112 189],
[84 , 84][129 160 228],
[84 , 85][142 191 250],
[84 , 86][151 197 255],
[84 , 87][146 192 255],
[84 , 88][108 151 229],
[84 , 89][80 114 195],
[84 , 90][79 111 190],
[84 , 91][89 134 205],
[84 , 92][100 151 219],
[84 , 93][109 170 232],
[84 , 94][122 180 243],
[84 , 95][96 117 189],
[84 , 96][71 56 140],
[84 , 97][74 67 165],
[84 , 98][92 89 193],
[84 , 99][96 96 203],


[85 , 0][97 92 186],
[85 , 1][96 91 186],
[85 , 2][91 85 181],
[85 , 3][89 74 176],
[85 , 4][76 77 166],
[85 , 5][88 115 182],
[85 , 6][140 180 231],
[85 , 7][173 217 255],
[85 , 8][174 223 251],
[85 , 9][171 222 248],
[85 , 10][165 213 252],
[85 , 11][149 191 248],
[85 , 12][118 152 221],
[85 , 13][104 125 217],
[85 , 14][113 129 238],
[85 , 15][105 112 206],
[85 , 16][74 49 130],
[85 , 17][57 20 86],
[85 , 18][65 20 80],
[85 , 19][56 16 92],
[85 , 20][63 24 99],
[85 , 21][68 29 104],
[85 , 22][69 29 105],
[85 , 23][68 29 104],
[85 , 24][65 26 101],
[85 , 25][60 21 96],
[85 , 26][64 25 100],
[85 , 27][60 21 97],
[85 , 28][57 19 94],
[85 , 29][57 19 94],
[85 , 30][57 18 94],
[85 , 31][65 20 91],
[85 , 32][71 23 93],
[85 , 33][73 27 96],
[85 , 34][84 44 116],
[85 , 35][104 79 153],
[85 , 36][120 115 184],
[85 , 37][124 130 201],
[85 , 38][119 125 199],
[85 , 39][118 123 197],
[85 , 40][119 125 196],
[85 , 41][130 137 204],
[85 , 42][134 139 207],
[85 , 43][126 134 201],
[85 , 44][123 137 202],
[85 , 45][130 142 208],
[85 , 46][132 143 210],
[85 , 47][125 139 211],
[85 , 48][122 137 210],
[85 , 49][121 136 208],
[85 , 50][121 136 208],
[85 , 51][120 135 207],
[85 , 52][118 133 205],
[85 , 53][123 134 206],
[85 , 54][124 133 206],
[85 , 55][120 129 202],
[85 , 56][125 128 202],
[85 , 57][127 128 202],
[85 , 58][124 125 200],
[85 , 59][124 126 196],
[85 , 60][124 127 194],
[85 , 61][127 130 198],
[85 , 62][126 129 197],
[85 , 63][124 127 195],
[85 , 64][124 127 194],
[85 , 65][123 126 193],
[85 , 66][121 124 192],
[85 , 67][121 124 192],
[85 , 68][122 125 193],
[85 , 69][124 127 195],
[85 , 70][123 126 194],
[85 , 71][121 124 191],
[85 , 72][123 122 183],
[85 , 73][122 121 180],
[85 , 74][120 118 179],
[85 , 75][122 115 176],
[85 , 76][122 115 176],
[85 , 77][105 98 157],
[85 , 78][100 86 169],
[85 , 79][103 102 193],
[85 , 80][89 108 196],
[85 , 81][88 109 195],
[85 , 82][92 119 198],
[85 , 83][121 161 229],
[85 , 84][152 202 254],
[85 , 85][158 211 253],
[85 , 86][149 202 246],
[85 , 87][146 201 251],
[85 , 88][125 179 241],
[85 , 89][109 152 216],
[85 , 90][126 165 227],
[85 , 91][137 187 239],
[85 , 92][143 202 252],
[85 , 93][140 206 255],
[85 , 94][96 132 209],
[85 , 95][63 47 132],
[85 , 96][81 55 143],
[85 , 97][84 74 174],
[85 , 98][88 79 180],
[85 , 99][80 71 171],


[86 , 0][100 93 188],
[86 , 1][99 92 187],
[86 , 2][96 90 184],
[86 , 3][92 87 181],
[86 , 4][89 85 178],
[86 , 5][78 77 168],
[86 , 6][82 85 170],
[86 , 7][112 129 204],
[86 , 8][146 186 245],
[86 , 9][170 222 254],
[86 , 10][176 227 252],
[86 , 11][172 221 251],
[86 , 12][162 219 254],
[86 , 13][146 190 254],
[86 , 14][99 103 194],
[86 , 15][54 31 107],
[86 , 16][53 14 76],
[86 , 17][60 21 82],
[86 , 18][67 28 92],
[86 , 19][68 29 104],
[86 , 20][67 28 103],
[86 , 21][66 27 102],
[86 , 22][69 30 105],
[86 , 23][64 25 100],
[86 , 24][61 22 97],
[86 , 25][59 20 95],
[86 , 26][58 19 94],
[86 , 27][57 18 93],
[86 , 28][59 21 95],
[86 , 29][63 24 99],
[86 , 30][62 22 97],
[86 , 31][75 27 106],
[86 , 32][89 49 127],
[86 , 33][105 84 158],
[86 , 34][122 118 194],
[86 , 35][126 129 208],
[86 , 36][122 125 204],
[86 , 37][117 126 201],
[86 , 38][117 132 204],
[86 , 39][129 144 216],
[86 , 40][134 149 219],
[86 , 41][134 151 216],
[86 , 42][129 146 212],
[86 , 43][121 136 202],
[86 , 44][122 134 200],
[86 , 45][126 138 204],
[86 , 46][131 143 210],
[86 , 47][125 141 213],
[86 , 48][121 136 208],
[86 , 49][121 136 208],
[86 , 50][121 136 208],
[86 , 51][120 135 207],
[86 , 52][117 133 204],
[86 , 53][126 136 209],
[86 , 54][126 135 208],
[86 , 55][119 129 202],
[86 , 56][123 126 200],
[86 , 57][125 125 199],
[86 , 58][125 125 200],
[86 , 59][121 123 194],
[86 , 60][121 124 192],
[86 , 61][124 128 196],
[86 , 62][123 127 195],
[86 , 63][122 126 193],
[86 , 64][120 123 191],
[86 , 65][119 122 190],
[86 , 66][119 123 190],
[86 , 67][119 123 190],
[86 , 68][118 122 189],
[86 , 69][118 121 188],
[86 , 70][118 121 189],
[86 , 71][115 118 185],
[86 , 72][117 117 178],
[86 , 73][116 116 176],
[86 , 74][114 113 173],
[86 , 75][113 104 166],
[86 , 76][111 101 163],
[86 , 77][98 88 149],
[86 , 78][78 61 146],
[86 , 79][72 67 160],
[86 , 80][73 88 177],
[86 , 81][83 111 190],
[86 , 82][108 145 214],
[86 , 83][136 188 245],
[86 , 84][145 201 249],
[86 , 85][151 203 249],
[86 , 86][148 200 247],
[86 , 87][154 201 247],
[86 , 88][157 203 245],
[86 , 89][155 210 250],
[86 , 90][154 220 254],
[86 , 91][147 217 251],
[86 , 92][143 203 255],
[86 , 93][107 144 216],
[86 , 94][63 49 133],
[86 , 95][64 32 118],
[86 , 96][72 58 142],
[86 , 97][78 64 156],
[86 , 98][82 66 159],
[86 , 99][76 60 153],


[87 , 0][96 92 191],
[87 , 1][95 92 191],
[87 , 2][94 91 190],
[87 , 3][92 91 188],
[87 , 4][94 90 190],
[87 , 5][97 88 192],
[87 , 6][92 79 184],
[87 , 7][75 71 170],
[87 , 8][76 86 180],
[87 , 9][112 139 214],
[87 , 10][162 205 250],
[87 , 11][182 231 255],
[87 , 12][179 237 255],
[87 , 13][117 140 199],
[87 , 14][54 18 99],
[87 , 15][59 12 87],
[87 , 16][56 20 91],
[87 , 17][57 23 98],
[87 , 18][62 28 104],
[87 , 19][68 28 103],
[87 , 20][65 26 101],
[87 , 21][64 25 100],
[87 , 22][67 28 103],
[87 , 23][62 23 98],
[87 , 24][58 19 94],
[87 , 25][58 21 96],
[87 , 26][60 23 97],
[87 , 27][65 24 99],
[87 , 28][66 25 101],
[87 , 29][56 18 94],
[87 , 30][71 38 112],
[87 , 31][110 90 171],
[87 , 32][128 120 201],
[87 , 33][127 132 211],
[87 , 34][118 127 204],
[87 , 35][122 125 204],
[87 , 36][133 132 212],
[87 , 37][134 142 216],
[87 , 38][129 149 216],
[87 , 39][129 148 216],
[87 , 40][129 148 215],
[87 , 41][129 149 214],
[87 , 42][128 148 213],
[87 , 43][123 141 206],
[87 , 44][121 133 199],
[87 , 45][122 134 200],
[87 , 46][133 145 211],
[87 , 47][131 145 213],
[87 , 48][124 138 207],
[87 , 49][123 137 206],
[87 , 50][124 136 208],
[87 , 51][123 135 207],
